,id,name,surname,birthdate,deathdate,nationality,artist,complete_name,entity_name
1831,12718e0c-546e-45f7-ae86-9dbaa65797d2,Paul Philip,Herman,,,GB,4Q8IIlsZsXY1BgPzaz4DYq,Paul Philip Herman,Paul Herman
1832,Q6516485,Sandra,Haugen Lyng,1987-04-18,,NO,6OS2jyNVjuVsvA63jsw3Rf,Sandra Lyng Haugen,Sandra Lyng
1833,Q19409897,Kuba,Grabowski,1991-07-07,,PL,1fxbULcd6ryMNc1usHoP0R,Kuba Grabowski,Quebonafide
1834,Q16235863,Vincent Jamal,Staples,1993-07-02,,US,68kEuyFKyqrdQQLLsmiatm,Vincent Jamal Staples,Vince Staples
1835,Q964028,Håkan,Hellström,1974-04-02,,SE,3H7Ez7cwaYw4L3ELy4v3Lc,Håkan Hellström,Håkan Hellström
1836,Q20470529,Ece,Seçkin,1991-09-12,,TR,1lfD2lvoDctsMr6grjYOb5,,Ece Seçkin
1837,Q6057022,Berkay,,1981-12-29,,TR,5juVQV1lGuA4o5IrLwpZar,,Berkay
1838,Q3666817,Zhang Ji,Zhang,1982-06-12,,TW,1HqyRvEnqddArUHn00V1db,,Zhang Jie
1839,Q671665,Michael Santiago,Render,1975-04-20,,US,2N4EYkIlG1kv25g6Wv8LGI,Michael Santiago Render,Killer Mike
1840,Q602779,Juicy,J,1975-04-05,,US,5gCRApTajqwbnHHPbr2Fpi,,Juicy J
1841,Q880598,Black,Thought,1972-10-03,,US,6DJEUXZm0e2rAohdoZ5Voo,,Black Thought
1842,Q733373,Chuck,D,1960-08-01,,US,1JfH8gevkDviqs50A5NO0L,,Chuck D
1843,Q3342413,Ernest Dion,Wilson,1971-06-28,,US,4TNLCgKNImRbj2bb7g52wH,Ernest Dion Wilson,No I.D.
1844,Q6698484,Lucy,Rose,1989-06-20,,GB,2uvY5pgdD9t1CZ5zMNw1rl,,Lucy Rose
1845,Q310903,Neil deGrasse,Tyson,1958-10-05,,US,1v3r802Az10JtIzSPawWzw,,Neil deGrasse Tyson
1846,b8025edf-50c1-4c3e-87d1-e67a1df12104,Steve,Woolam,1946,1971,GB,7jefIIksOi1EazgRTfW2Pk,,Steve Woolam
1847,f9fd59fa-6f3f-4c07-88c7-7fab476f8932,Bill,Hunt,,,GB,7jefIIksOi1EazgRTfW2Pk,,Bill Hunt
1848,Q918484,Roy,Wood,1946-11-08,,GB,7jefIIksOi1EazgRTfW2Pk,,Roy Wood
1849,Q374843,Bev,Bevan,1944-11-25,,GB,7jefIIksOi1EazgRTfW2Pk,,Bev Bevan
1850,Q314358,Jeffrey,Lynne,1947-12-30,,GB,7jefIIksOi1EazgRTfW2Pk,,Jeff Lynne
1851,bb87661c-2a85-427a-ae1d-52881309af2a,Andy,Craig,,,GB,7jefIIksOi1EazgRTfW2Pk,,Andy Craig
1852,Q732643,Hugh,McDowell,1953-07-31,2018-11-06,GB,7jefIIksOi1EazgRTfW2Pk,,Hugh McDowell
1853,Q8001797,Wilfred,Gibson,1942-02-28,2014-10,GB,7jefIIksOi1EazgRTfW2Pk,,Wilfred Gibson
1854,Q5145650,Colin,Walker,1949-07-08,,GB,7jefIIksOi1EazgRTfW2Pk,,Colin Walker
1855,Q3270335,Mike,Edwards,1948-05-31,2010-09-03,GB,7jefIIksOi1EazgRTfW2Pk,,Mike Edwards
1856,Q547183,Richard,Tandy,1948-03-26,,GB,7jefIIksOi1EazgRTfW2Pk,,Richard Tandy
1857,Q6849391,Mike,de Albuquerque,1947-06-24,,GB,7jefIIksOi1EazgRTfW2Pk,,Mike de Albuquerque
1858,Q435306,Lindsey Adams,Buckingham,1949-10-03,,US,08GQAI4eElDnROBrJRGE0X,Lindsey Adams Buckingham,Lindsey Buckingham
1859,Q234691,Stephanie Lynn,Nicks,1948-05-26,,US,08GQAI4eElDnROBrJRGE0X,Stephanie Lynn Nicks,Stevie Nicks
1860,Q283796,Christine Anne,Perfect McVie,1943-07-12,,GB,08GQAI4eElDnROBrJRGE0X,Christine Anne Perfect,Christine McVie
1861,Q508439,Michael John Kells,Fleetwood,1947-06-24,,GB,08GQAI4eElDnROBrJRGE0X,Michael John Kells Fleetwood,Mick Fleetwood
1862,Q726073,John Graham,McVie,1945-11-26,,GB,08GQAI4eElDnROBrJRGE0X,John Graham McVie,John McVie
1863,Q315408,Peter,Green,1946-10-29,2020-07-25,GB,08GQAI4eElDnROBrJRGE0X,Peter Allen Greenbaum,Peter Green
1864,Q18410747,Bianca,Heinicke Claßen,1993-02-06,,DE,5DRdnyaEaD47Pfs7GWSy81,Bianca Heinicke,Bianca Heinicke
1865,Q18357706,Shawn,Hook,1984-09-05,,CA,7blkMNJv8n9ceP9zlA4W2U,,Shawn Hook
1866,Q123174,Vanessa,Hudgens,1988-12-14,,US,6G9bygHlCyPgNGxK2l3YdE,Vanessa Anne Hudgens,Vanessa Hudgens
1867,Q54562332,Nik,,,,,71k6SmcYKiIPq8M2RxK2Jr,,Nik
1868,Q54562357,Jay,,,,,71k6SmcYKiIPq8M2RxK2Jr,,Jay
1869,Q23760707,William,Singe,1992-07-02,,AU,5exS0bytCYdixgv02DaCm3,,William Singe
1870,Q1835994,Jordan,Roseman,1982-03-25,,US,0TzqdU5vdJq8APftGy6TtC,Jordan Roseman,DJ Earworm
1871,Q4809698,Antonio,José Sánchez Mazuecos,1995-01-02,,ES,1dbp04JzZ81JXlMGupCnJ8,Antonio José Sánchez Mazuecos,Antonio José
1872,Q19788600,Dasoul,,1990-02-06,,ES,0lNg9YtW8USxeZZnEqz3RQ,,Dasoul
1873,Q11885437,Olli Ilari,Lindholm,1964-03-19,2019-02-12,FI,2TSWZBKdIjRm9SmdMu866A,Olli Ilari Lindholm,Olli Lindholm
1874,Q5403607,Tuuli,Oikarinen,1999-01-03,,FI,7lunlYxuEarsOliRJctz25,,Tuuli
1875,Q2783426,Diandra Danielle,Flores,1994-08-12,,FI,1Pk1wOWlZbizyfAptxFHxg,Diandra Danielle Flores,Diandra
1876,Q6321972,Jüri,Okas,1950-08-26,,EE,7s8XPT1n2uM7yY1JEG4zb9,,Jüri Okas
1877,Q1069140,Luis Miguel,Gallego,1970-04-19,,MX,360IAlyVv4PCEVjgyMZrxK,Luis Miguel Gallego Basteri,Luis Miguel
1878,Q42315001,Lewis Marc,Capaldi,1996-10-07,,GB,4GNC7GD6oZMSxPGyXy4MNB,,Lewis Capaldi
1879,50dde508-c17d-4c05-98bc-1bbcf91b7290,Dark,Side,,,IT,4CuMwzDzEdlUJMEna38VQ0,,Dark Side
1880,15eeb8a4-a4a3-40d5-875b-9c75d4f9beaa,Dark,Pyrex,,,IT,4CuMwzDzEdlUJMEna38VQ0,,Dark Pyrex
1881,e5845214-4b98-4eb2-a066-fbc8f335b9aa,Dark,Wayne,,,IT,4CuMwzDzEdlUJMEna38VQ0,,Dark Wayne
1882,d524cb57-ccdd-4f07-8eaf-9f184f3a3ff3,Nicolò,Rapisarda,,,IT,4CuMwzDzEdlUJMEna38VQ0,Nicolò Rapisarda,Tony Effe
1883,Q108463507,Vaz,Tè,,,IT,65ddsrNChT3wol9kEIJqKY,,Vaz Tè
1884,Q40138592,Matteo,Schiavo,1987-06-16,,IT,7fajLZIgjOSUcPFuryO80A,,Dj Matrix
1885,3dbeda2b-a1de-4dd8-bc06-4904551936de,Gemello,,,,IT,3GNq6JwYWh8B2xujy6ub04,,Gemello
1886,Q47679924,Raffaello,,1976-09-30,,IT,0sFpREh3MXhfRxOFZVStVG,,Caneda
1887,Q5218378,Daniel,Padilla,1995-04-26,,PH,5yVM85m9yNcHO6o0vaaVxW,,Daniel Padilla
1888,Q28836888,Salvador,Thiam Vilar Braamcamp Sobral,1989-12-28,,PT,0GfYO21pue5u0sVEYk9HZO,Salvador Thiam Vilar Braamcamp Sobral,Salvador Sobral
1889,Q82199,Makbule Hande,Özyener,1973-01-12,,TR,08mjMUUjyTchMHCW7evc3R,Makbule Hande Özyener,Hande Yener
1890,Q55200193,Ersay,Üner,1980-10-07,,TR,6kf7koRM31Dgsj2WbByZpB,,Ersay Üner
1891,Q77662,Deniz Atiye,Yılmaz,1988-11-22,,DE,56g1u3Bu0S5072aksxyBei,,Atiye
1892,Q6492513,Ozan,Doğulu,1972-01-13,,TR,6xLv41SHPrVVfvyGd1M7ut,,Ozan Doğulu
1893,Q21541512,Gülden,,1984,,,3ScdCahXjzw08np6FULdmA,,Gülden
1894,Q349041,Nick,Wall,1987-09-09,,NL,4D75GcNG95ebPtNvoNVXhz,Nick van de Wall,Afrojack
1895,Q271119,Esther Renay,Dean,1986-04-15,,US,0v2Y5jwtcv8LiWNTRls1KM,Esther Renay Dean,Ester Dean
1896,Q699063,Tanya,Cai,1975-01-28,,SG,376pcuw4IgWBMOUwCr8kIm,,Tanya Chua
1897,Q9061414,Yifan,Wu,1979-03-05,,,6jpYYV9brLyyM3sFC5J25w,,Yifan Wu
1898,Q4235,Miley Destiny Hope,Cyrus Hemsworth,1992-11-23,,US,5YGY8feqx7naU7z4HrwZM6,Destiny Hope Cyrus,Miley Cyrus
1899,Q62745180,Montell,Daley,1994-08-31,,,14H15rElxdGClICOZXEYHP,,MoStack
1900,Q60735227,Mist,,1992-03-02,,,63X1WKthLQidtqxxO2sgeq,,Mist
1901,Q287676,Jay,Mehler,1981-08-09,,US,11wRdbnoYqRddKBrpHt4Ue,,Jay Mehler
1902,Q28034884,Nathan,aele Koll,1992-04-04,,AT,6U4uEoS3ISgppqupG6GJoZ,Nathanaele Koll,Nathan Trent
1903,Q305161,Pavel,,1986-05-30,,MD,3c55dzx6W0ZFs0frtEgIsm,,Pasha Parfeny
1904,Q18960407,Sergey,,1987-02-18,,MD,3c55dzx6W0ZFs0frtEgIsm,,Serj Ialovitski
1905,Q12740674,Sergey,Stepanov,1984-09-03,,MD,3c55dzx6W0ZFs0frtEgIsm,,Sergey Stepanov
1906,Q30093895,Anton Anton,Ragoza,1986-01-06,,MD,3c55dzx6W0ZFs0frtEgIsm,,Anton Ragoza
1907,Q28873419,Maria Ilinca,Băcilă,1998-08-17,,RO,64PgkSM1uDD9BJEg0UkMMM,,Ilinca Băcilă
1908,Q28873663,Alex,Florea,1991-09-15,,RO,7LCXh4MTN5bnfptYe17e66,,Alex Florea
1909,Q21932286,Kristian,Kostov,2000-03-15,,RU,1JjIKP5IOuEDXQVZsbUiB2,,Kristian Kostov
1910,Q18225863,Laura,Tesoro,1996-08-19,,BE,2vmZupMPxLgT8MNNXTRfa2,,Laura Tesoro
1911,Q43193689,Ana,Vilela,1998-02-16,,BR,66mL7YE8rG9eCu4QgM64m4,,Ana Vilela
1912,Q19004484,Karly Marina,Loaiza,1994-07-17,,CO,1U1el3k54VvEUzo3ybLPlM,Karly Marina Loaiza,Kali Uchis
1913,Q236549,Helene,Fischer,0035-08-05,,DE,7MzHPIXAqIOCnvK0sVY72W,Елена Петровна Фишер,Helene Fischer
1914,Q55606603,Cem,Anhan,1991-05-22,,DE,5y9wg9qkGBl0n9v9RzaPKu,Cem Anhan,Capo
1915,Q1048137,Casper,Hight,1986-03-31,,DE,34SBu2kvAUh84umN8Pi0iI,,Casper Hight
1916,Q61755182,YL,,,,,2k8fAJK9HbH1FhqVpZL98P,,YL
1917,a404357a-f386-4df5-af09-56e8e83a9a39,Ryan,Hennessy,,,,7jLSEPYCYQ5ssWU3BICqrW,,Ryan Hennessy
1918,22c6d08a-fdf2-4ba3-92e0-331210fc788a,Jimmy,Rainsford,,,,7jLSEPYCYQ5ssWU3BICqrW,,Jimmy Rainsford
1919,Q221155,Faheem Rashad,Najm,1984-09-30,,US,3aQeKQSyrW4qWr35idm0cy,Faheem Rashad Najm,T-Pain
1920,Q62292153,Luca,,1983-02-14,,IT,2E6AK3UPEGCvjnzuygCh2h,,The Night Skinny
1921,Q40477453,Heidi,Musum,1993-06-22,,NO,3LzHaN3Y3gT35BudaFqVyy,,Kamferdrops
1922,Q53042965,Amanda Delara,Nikman,1997,,NO,2PVHjhJWIKgb2yfBTmQerg,Amanda Delara Nikman,Delara
1923,Q23482845,Kasia,Moś,1987-03-03,,PL,6o7RJSQNRyx5ChgbgoTx22,,Kasia Moś
1924,Q16729472,Grzegorz,Hyży,1987-05-27,,PL,2JN7EU0IQBx2cWaHh23Mfm,,Grzegorz Hyży
1925,Q4993071,Oskar,Linnros,1983-08-15,,SE,3E8Mx37sikkaFoX5DRecLi,,Oskar Linnros
1926,Q28743526,József,Papai,1981-09-22,,HU,1xYRrfmh7NjIUY6XuJhvVm,Papai József,Joci Pápai
1927,Q28768280,Imri,Ziv,1991-09-12,,IL,0SWdzEo0WG8A0CsBiJMuJS,,Imri Ziv
1928,Q27492272,,Demirchyan,1989-01-03,,CY,1xRQGg0aM0GeNZ5ThGLUep,,Hovig Demirjian
1929,Q16366466,Diana,Hacıyeva,1989-06-13,,AZ,77u50Xwgm9in74FEVcYYro,,Diana Hacıyeva
1930,Q28573952,Manel,Navarro,1996-03-07,,ES,2JPHexLGEM1hT0Jli8rztQ,Manel Navarro Quesada,Manel Navarro
1931,Q2607446,Jacques,Houdek,1981-04-14,,HR,3YGhjqvLaubUOc5KuqNRQs,Željko Hudek,Jacques Houdek
1932,b6e62580-58c5-4b2f-8375-df2c28652da0,Jonathan,Chua,,,SG,0mXXLFHmd5bUHxkzaC9ujw,,Jonathan Chua
1933,d211d836-051a-4e3e-9021-26eee3944a06,Benjamin,Kheng,,,SG,0mXXLFHmd5bUHxkzaC9ujw,,Benjamin Kheng
1934,98097d0d-e2ad-468c-aef3-1feff42b494d,Narelle,Kheng,,,SG,0mXXLFHmd5bUHxkzaC9ujw,,Narelle Kheng
1935,78d0174d-918b-44e4-8fb9-9ba3eeeb987a,Sandra,Riley Tang,,,SG,0mXXLFHmd5bUHxkzaC9ujw,,Sandra Riley Tang
1936,Q2756349,Liam James,Payne,1993-08-29,,GB,5pUo3fmmHT8bhCyHE52hA6,Liam James Payne,Liam Payne
1937,Q130799,James,Blount,1974-02-22,,GB,7KMqksf0UMdyA0UCf4R3ux,James Hillier Blount,James Blunt
1938,Q87562,Kay Kenneth,Glöckler,1984-09-07,,DE,6VjbeCqoayiHYnefrisskv,Kenneth Glöckler,Kay One
1939,Q17629798,Hayce,Lemsi,1987-12-16,,FR,3gz8sBWqcMQ0qsrZIoVphx,,Hayce Lemsi
1940,Q2748803,Amethyst Amelia,Kelly,1990-06-07,,AU,5yG7ZAZafVaAlMTeBybKAL,Amethyst Amelia Kelly,Iggy Azalea
1941,Q270935,Christopher John,Boyle Cornell,1964-07-20,2017-05-18,US,2ziB7fzrXBoh1HUPS6sVFn,Christopher John Boyle,Chris Cornell
1942,Q297552,Tom,Morello,1964-05-30,,US,2ziB7fzrXBoh1HUPS6sVFn,,Tom Morello
1943,Q460536,Timothy Robert,,1968-02-26,,US,2ziB7fzrXBoh1HUPS6sVFn,,Tim Commerford
1944,Q426687,Brad,Wilk,1968-09-05,,US,2ziB7fzrXBoh1HUPS6sVFn,,Brad Wilk
1945,Q20354248,Richard Lamar,Hawk,1998-01-22,,US,7juKTDFlPesGeWQ1GmjmOv,Richard Lamar Hawk,Silentó
1946,Q4331609,Morten,Breum,1982-05-26,,DK,19HFRWmRCl27kTk6LeqAO8,Morten Breum,Morten Breum
1947,Q2010,Eiichirō,Oda Oda,1975-01-01,,JP,0YwZx5vGf17WMCi6KdOt4U,,Eiichiro Oda
1948,Q737387,Pablo,Moreno de Alborán Ferrándiz,1989-05-31,,ES,5M9Bb4adKAgrOFOhc05Y50,Pablo Moreno de Alborán Ferrándiz,Pablo Alborán
1949,Q5698007,Antonio,Carmona,1965-05-21,,ES,1YVEF2N8QHkkQ84LM51Xyo,,Antonio Carmona Amaya
1950,Q3142610,Manuel,Carrasco,1981-01-01,,ES,7qAoXV4U0qDxQAUqhszjAA,Manuel Carrasco Alonso Alfonso Hernández Lance Dieguez Fuertes Mechanic,Manuel Carrasco
1951,Q21480795,José Pablo,López,1984-03-11,,ES,4uyqaioPEdClDxU6zvYlAZ,,Pablo López
1952,Q209409,María Lucía,Sánchez,1982-03-15,,ES,3TLGNOdp1UWYMnV5XG9HkR,María Lucía Sanchez Benítez,Malú
1953,Q5804065,Vanesa,Martín,1980-11-14,,ES,5kSJMVPcTITrSZxTrHllVN,María Vanesa Martín Mata,Vanesa Martín
1954,Q2657608,India,Martínez,1985-10-13,,ES,6FOpWOxsjQxKEbLiJpU1xV,Jennifer Jessica Martínez Fernández,India Martínez
1955,Q2857384,Antonio,Orozco,1972-11-23,,ES,1ADdpen72RPuafRcv0YRBf,,Antonio Orozco
1956,Q270828,María Rosa,García,1978-01-15,,ES,6UelqIK8qwhWFc2f6nSEh8,,Niña Pastori
1957,Q170697,Laura,Pausini,1974-05-16,,IT,2e4nwiX8ZCU09LGLOpeqTH,,Laura Pausini
1958,Q16298631,María de los Ángeles,Rozalén,1986-06-12,,ES,5soMpG6E6oApEiCZgrWeVz,Maria de los Angeles Ortuno,Rozalén
1959,Q281321,Tommy,Torres,1971-11-25,,PR,264nbMzGPSkDZqTY8nXwCG,,Tommy Torres
1960,Q2526624,Chisu,,1982-01-03,,FI,0Wo2rgrMZVYn0u0uxlDPJP,,Chisu
1961,Q14635819,Tomoko,Kanazawa,1995-07-02,,JP,6QuwwXcYV87m0bVvK0fLct,,Tomoko Kanazawa
1962,Q13533460,Akari,Uemura,1998-12-30,,JP,6QuwwXcYV87m0bVvK0fLct,,Akari Uemura
1963,Q30887179,Ruru,Danbara,2001-05-07,,JP,6QuwwXcYV87m0bVvK0fLct,,Ruru Danbara
1964,Q18383121,Manaka,Inaba,1997-12-27,,JP,6QuwwXcYV87m0bVvK0fLct,,Manaka Inaba
1965,Q67456374,Yume,Kudo,2004-09-28,,JP,6QuwwXcYV87m0bVvK0fLct,,Yume Kudo
1966,Q67458170,Riai,Matsunaga,2005-07-07,,JP,6QuwwXcYV87m0bVvK0fLct,,Riai Matsunaga
1967,Q20018003,Rei,Inoue,2001-07-17,,JP,6QuwwXcYV87m0bVvK0fLct,,Rei Inoue
1968,Q319537,Gian Luigi,Morandi,1944-12-11,,IT,15FrhfFYJIx7Ijltkpjbsr,Gian Luigi Morandi,Gianni Morandi
1969,Q106506603,Christian,Mazzocchi,1995,,IT,1xsYReh7zhty26wD4tprKh,,Chris Nolan
1970,Q825995,Jozef Jozo,Ráž,1954-10-24,,SK,45eUXWgwkv92uAk1KQFI6D,,Jožo Ráž
1971,Q2439541,Ali,B,1981-10-16,,NL,5XJrUCFOtE3nNu5sLYOD1k,,Ali B
1972,Q13583387,Margaret Małgorzata Julita,Jamrozy,1991-06-30,,PL,6aGmKxXoKrSdovRUn8MBhZ,,Margaret
1973,a9a84a6c-a9bb-447f-957b-2b237536950a,Wes,Bailey,,,,5DK8eK7fjvRsziXzyr3sFA,,Wes Bailey
1974,35d4be11-7c95-4747-90cb-23dfdb066393,Tommy,Putnam,,,,5DK8eK7fjvRsziXzyr3sFA,,Tommy Putnam
1975,47768328-44b7-49d8-87d3-a28afa2fd7f8,Tyler,Ritter,,,,5DK8eK7fjvRsziXzyr3sFA,,Tyler Ritter
1976,524f45b2-3e28-4850-9415-0b06f1f12931,Trevor,Terndrup,,,,5DK8eK7fjvRsziXzyr3sFA,,Trevor Terndrup
1977,ce428f16-69de-44e1-b85e-1b6a62362fa2,Spencer,Thomson,,,,5DK8eK7fjvRsziXzyr3sFA,,Spencer Thomson
1978,Q4216454,Jabbar,Garyaghdioglu,1861-03-31,1944-04-20,,7JrZbwBSIfKcc2gn1Xa4Bd,,Jabbar Garyaghdioglu
1979,Q182948,Göksel,Demirpençe,1971-11-25,,TR,4i4ALRtQQmFxn3BCIB6iC0,,Göksel Demirpençe
1980,Q44309397,Mustafa,Özkan,1986-12-01,,TR,6p4UYgBKfV1XMDvD9KrtTv,Mustafa Özkan,Manuş Baba
1981,Q446945,Kenan,Doğulu,1974-05-31,,TR,2RQ8NtUmg5y6tfbvCwX8jI,,Kenan Doğulu
1982,Q234778,Maggie Mànyù,Zhang,1964-09-20,,GB,3vxULhUP4OkN0NBj3JTEU6,,Maggie Cheung
1983,Q30612480,Kiari Kendrell,Cephus,1991-12-14,,US,4DdkRBBYG6Yk9Ka8tdJ9BW,Kiari Kendrell Cephus,Offset
1984,Q229760,Rita,Ora,1990-11-26,,GB,5CCwRZC6euC8Odo6y9X8jr,Rita Sahatçiu,Rita Ora
1985,Q216708,William John Paul,Gallagher,1972-09-21,,GB,2DaxqgrOhkeH0fpeiQq2f4,,Liam Gallagher
1986,Q193459,Noel Thomas David,Gallagher,1967-05-29,,GB,2DaxqgrOhkeH0fpeiQq2f4,Noel Thomas David Gallagher,Noel Gallagher
1987,Q2455570,Tony,McCarroll,1971-06-04,,GB,2DaxqgrOhkeH0fpeiQq2f4,,Tony McCarroll
1988,Q1195785,Paul,Arthurs,1965-06-23,,GB,2DaxqgrOhkeH0fpeiQq2f4,,Paul Arthurs
1989,Q5547925,Paul,McGuigan,1971-05-09,,GB,2DaxqgrOhkeH0fpeiQq2f4,,Paul McGuigan
1990,Q522988,Alan Victor,White,1972-05-26,,GB,2DaxqgrOhkeH0fpeiQq2f4,Alan Victor White,Alan White
1991,Q353388,Andy,Bell,1970-08-11,,GB,2DaxqgrOhkeH0fpeiQq2f4,,Andy Bell
1992,Q345348,Gem,Archer,1966-12-07,,GB,2DaxqgrOhkeH0fpeiQq2f4,,Gem Archer
1993,Q932502,Chris,Sharrock,1964-05-30,,GB,2DaxqgrOhkeH0fpeiQq2f4,,Chris Sharrock
1994,Q20183816,Dimitri,Aleksandrovic Chpakov,1989-03-17,,DE,4lAjitjrUJgjJgEVj2CwFc,Dimitri Aleksandrovic Chpakov,Sun Diego
1995,Q38598582,Micar,,1950,,,3QqlKdJRY4IqUry390xfvJ,,Micar
1996,Q76364,Hans Florian,Zimmer,1957-09-12,,DE,0YC192cP3KPCRWx8zr8MfZ,Hans Florian Zimmer,Hans Zimmer
1997,Q2153829,Gers,Pardoel,1981-05-12,,NL,5AvkVClT6JuPL4LFy7liYN,,Gers Pardoel
1998,Q2779747,Sarah,Müller-Westernhagen,1985-09,,GB,3wjHre7Ny1iXkW5XNgzX8s,,Mimi
1999,Q18921974,Lauren Michelle,Jáuregui,1996-06-27,,US,3J0BpFVUc9LeOIVeN5uNhU,Lauren Michelle Jauregui Morgado,Lauren Jauregui
2000,Q449908,Chayanne,,1968-06-28,,PR,1JbemQ1fPt2YmSLjAFhPBv,,Chayanne
2001,Q6109334,David,,1983-12-13,,PR,6XFITTl7cFTdopDY3lUdlY,,J Alvarez
2002,Q24960702,Antón,Álvarez,1990-07-16,,ES,5TYxZTjIPqKM8K8NuP9woO,Antón Álvarez Alfaro,C. Tangana
2003,Q234099,Maki,Gotō,1985-09-23,,JP,65GDNtLQdPv30IljvoE2KW,,Maki Goto
2004,Q4460316,Tommi,Läntinen,1959-08-22,,FI,6AX3tB4bcTvWYY3paxxd0I,,Tommi Läntinen
2005,Q236318,Faith,Evans,1973-06-10,,US,5NDMothbpdpq2xHqSjrrWn,,Faith Evans
2006,Q179157,Christopher George Latore,Wallace,1972-05-21,1997-03-09,US,5me0Irg2ANcsgc93uaYrpb,Christopher George Latore Wallace,The Notorious B.I.G.
2007,Q15211605,Mai,Lan,1982,,FR,4qCKUiCnxl18wGx7Bvk5fD,,Mai Lan
2008,Q55008483,Nabil,,1991,,DZ,6W5uA6CNMf3hd2j4a2XWCx,,Naps
2009,Q21824968,Seung-cheol,Choi,1995-08-08,,KR,7nqOGRxlXj7N2JYbgNEjYH,최승철,S.Coups
2010,Q24566664,Jeong-han,Yoon,1995-10-04,,KR,7nqOGRxlXj7N2JYbgNEjYH,윤정한,Yoon Jeong-han
2011,Q21825065,Joshua,Hong,1995-12-30,,US,7nqOGRxlXj7N2JYbgNEjYH,,Joshua Hong
2012,Q21825470,Soon-young,Kwon,1996-06-15,,KR,7nqOGRxlXj7N2JYbgNEjYH,권순영,Hoshi
2013,Q21623339,Won-u,Jeon,1996-07-17,,KR,7nqOGRxlXj7N2JYbgNEjYH,전원우,Jeon Won-woo‎
2014,Q21824990,Ji-hun,Lee,1996-11-22,,KR,7nqOGRxlXj7N2JYbgNEjYH,이지훈,Lee Jihoon
2015,Q21824862,Seok-min,,1997-02-18,,KR,7nqOGRxlXj7N2JYbgNEjYH,이석민,Dokyeom
2016,Q21824887,Min-gyu,Kim,1997-04-06,,KR,7nqOGRxlXj7N2JYbgNEjYH,김민규,Kim Min-gyu
2017,Q21824868,Minghao,Xu,1997-11-07,,CN,7nqOGRxlXj7N2JYbgNEjYH,,Xu Minghao
2018,Q21824947,Seung-gwan,,1998-01-16,,KR,7nqOGRxlXj7N2JYbgNEjYH,부승관,Boo Seung-kwan
2019,Q21824912,Vernon,Cui,1998-02-18,,US,7nqOGRxlXj7N2JYbgNEjYH,,Vernon Chwe
2020,Q20779386,,Lee,1999-02-11,,KR,7nqOGRxlXj7N2JYbgNEjYH,,Dino
2021,Q20972211,Wen Jun Hu,Wen,1996-06-10,,CN,7nqOGRxlXj7N2JYbgNEjYH,,Wen Jun Hui
2022,Q105479912,Bartofso,,,,NL,5EBNHekbDwV3Q9POxvSMBI,,Bartofso
2023,Q335401,Arif,Şirin,1949-06-10,2019-02-13,TR,3l4RyQwQ0kHZ9Q9cQbRNMr,,Ozan Ârif
2024,Q23771730,Dagny,Sandvik,1990-07-23,,NO,6Paz0vXJJ9bCPf0fEm3qzg,,Dagny
2025,Q107292791,Kristoffer,Tømmerbakke,1983-06-23,,NO,2rCu8D8ST7i3lUILyB3yQR,,Kristoffer Tømmerbakke
2026,Q9383157,Filip,Szcześniak,1990-07-29,,PL,7CJgLPEqiIRuneZSolpawQ,,Taco Hemingway
2027,Q970099,Edward,Blom,1970-10-22,,SE,1X5aTyyXc90P2xJXowsW95,,Edward Blom
2028,Q240368,Haluk,Levent,1968-12-26,,TR,1UV3ii5FWWXF3jkZVeA2bb,,Haluk Levent
2029,Q23884740,Luke,Combs,1990-03-02,,US,718COspgdWOnwOFpJHRZHS,,Luke Combs
2030,Q216708,William John Paul,Gallagher,1972-09-21,,GB,6sN51vEARnAAdBw1IKZ8Q9,,Liam Gallagher
2031,Q37946063,Joel Alejandro,Muñoz,1982-03-03,,US,4IMAo2UQchVFyPH24PAjUs,Joel Alejandro Muñoz Martínez,Joel Alexis Muñoz Martínez
2032,Q6100244,Randy Ariel,Ortiz,1983-07-16,,US,4IMAo2UQchVFyPH24PAjUs,Randy Ariel Ortiz Acevedo,Randy
2033,Q20729,Carlo,Waibel,1990-01-31,,DE,3utZ2yeQk0Z3BCOBWP7Vlu,,C.R.O
2034,Q46706244,Naaz,,1998-06-08,,NL,736HGQRGr9rjG4VmmSpkz8,,Naaz
2035,4d937f0c-1248-4b0d-93f5-427059092c33,Aluna,,1988-07-02,,GB,2VAnyOxzJuSAj7XIuEOT38,,Aluna
2036,02512f89-9a55-418e-a3e9-1b58247940e2,George Edward,Reid,,,GB,2VAnyOxzJuSAj7XIuEOT38,George Edward Reid,George Reid
2037,Q44746097,Hamza,,1994-08-01,,BE,1WQPuG7Fbf4bru7nhGr7pW,,Hamza
2038,Q52289064,Judith,Wessendorf,1992-11-20,,DE,0tMFcqLXhtm1Gep20iuIR3,,Juju
2039,Q51844805,Nura Habib,Omer,1988-12-24,,ER,0tMFcqLXhtm1Gep20iuIR3,,Nura
2040,Q506601,Andreas,Frege,1962-06-22,,DE,4uvOZHqwKYuWz1ywTBN5En,Andreas Frege,Campino
2041,Q1098502,Claus,Fabian,1956-03-31,,DE,4uvOZHqwKYuWz1ywTBN5En,,Claus Fabian
2042,ca5074e5-9b3a-4ec2-af72-11cfbfa10431,Kuddel,,1964-06-11,,DE,4uvOZHqwKYuWz1ywTBN5En,,Kuddel
